,Area (m2),Property Type,Bedrooms,Bathrooms,Address,Law Document,Quarter,Year,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Price (billion VND)
25296,120.0,2.0,4.0,2.0,1269.0,5.0,1.0,2020.0,21.0847668336272,105.79914544847412,10206.0,0.0534061638818951,26.0,1.0,15.0
5241,228.5,2.0,5.0,5.0,5814.0,6.0,4.0,2022.0,10.788939371596827,106.6684660681496,70150.0,0.0534003669794765,26.0,0.0,14.0
34112,48.0,4.0,5.0,6.0,6240.0,3.0,3.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,3.75
31727,400.0,4.0,6.0,6.0,2774.0,3.0,3.0,2022.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,15.0
23245,68.0,3.0,4.0,2.0,2332.0,3.0,1.0,2023.0,21.0081496,105.8011438,10055.0,0.0534061638818951,26.0,1.0,16.0
35452,100.0,4.0,5.0,7.0,4682.0,4.0,1.0,2022.0,21.05860212523983,105.7193422322632,34000.0,0.0534061638818951,26.0,1.0,13.0
29239,54.0,2.0,4.0,4.0,5644.0,6.0,4.0,2021.0,20.9798986,105.7872932,10162.0,7.283054856179167e-05,30.0,1.0,10.0
14968,50.0,0.0,1.0,1.0,2146.0,3.0,3.0,2020.0,21.027964,105.8510132,11006.0,7.283054856179167e-05,30.0,1.0,2.35
19700,40.0,3.0,3.0,3.0,2325.0,3.0,2.0,2019.0,20.97148,105.83568,11718.0,7.283054856179167e-05,30.0,1.0,2.6
11201,107.7,0.0,3.0,2.0,1090.0,6.0,1.0,2023.0,21.0298066,105.7690796,10085.0,7.283054856179167e-05,30.0,1.0,6.3
756,108.8,0.0,3.0,2.0,3946.0,4.0,3.0,2023.0,10.73330827822062,106.71886204216445,72915.0,0.0534003669794765,26.0,0.0,9.0
2855,71.0,0.0,2.0,1.0,7484.0,4.0,3.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,2.7
35733,140.0,4.0,4.0,2.0,5302.0,3.0,2.0,2019.0,21.0449,105.83635,10266.0,0.0534061638818951,26.0,1.0,17.9
18267,45.0,3.0,4.0,2.0,2931.0,5.0,3.0,2020.0,20.99294023285799,105.82941466347656,11718.0,7.283054856179167e-05,30.0,1.0,6.8
20247,40.0,3.0,4.0,2.0,6128.0,3.0,2.0,2019.0,20.98089,105.77155,10162.0,0.0534061638818951,26.0,1.0,3.0
31909,75.0,4.0,4.0,2.0,5113.0,5.0,3.0,2021.0,21.0277644,105.8341598,10081.0,0.0534061638818951,26.0,1.0,7.2
29174,45.0,2.0,4.0,2.0,7130.0,5.0,3.0,2021.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,5.9
872,72.0,0.0,2.0,2.0,6275.0,4.0,3.0,2023.0,10.8043541,106.7475158,71108.0,6.703364614323671e-05,30.0,0.0,7.2
24055,75.0,2.0,4.0,2.0,5413.0,3.0,2.0,2023.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,18.0
33047,228.0,4.0,4.0,2.0,301.0,5.0,3.0,2021.0,21.0287964,105.8256764,10060.0,0.4232251598581584,30.0,1.0,89.0
8916,63.0,0.0,2.0,2.0,6140.0,6.0,3.0,2022.0,20.9796446,105.7923394,10162.0,0.3312179248290481,30.0,1.0,1.94
15470,60.0,3.0,4.0,2.0,7213.0,5.0,4.0,2024.0,21.0349893,105.7938017,10141.0,7.283054856179167e-05,30.0,1.0,12.0
22998,38.0,3.0,3.0,3.0,1756.0,6.0,3.0,2022.0,20.9994081,105.8233559,10165.0,0.0534061638818951,26.0,1.0,9.0
21664,34.0,3.0,4.0,2.0,6164.0,5.0,2.0,2019.0,21.00573,105.8214,10165.0,0.0534061638818951,26.0,1.0,3.0
2546,74.0,0.0,2.0,2.0,4053.0,4.0,4.0,2022.0,10.751516964937055,106.72436880991388,71800.0,0.0534003669794765,26.0,0.0,4.4
24226,55.0,2.0,4.0,4.0,3450.0,3.0,4.0,2022.0,20.9887284,105.8049998,10135.0,9.99999999995449e-06,30.0,1.0,9.5
32385,378.0,4.0,3.0,3.0,2848.0,3.0,2.0,2023.0,21.0663584,105.5549937,10000.0,0.0534061638818951,26.0,1.0,6.8
26414,98.0,2.0,4.0,2.0,5260.0,5.0,2.0,2024.0,21.0105124,105.822486,10165.0,7.283054856179167e-05,30.0,1.0,17.5
21109,50.0,3.0,3.0,3.0,4676.0,3.0,2.0,2019.0,21.01517,105.82762,10306.0,0.0534061638818951,26.0,1.0,4.0
23395,35.0,3.0,2.0,2.0,4710.0,6.0,4.0,2023.0,21.0003958,105.8561853,11617.0,7.283054856179167e-05,30.0,1.0,1.35
22309,57.0,3.0,4.0,4.0,7216.0,3.0,4.0,2020.0,21.032723,105.7984797,10198.0,0.0400728305485618,27.0,1.0,5.5
17185,52.0,3.0,4.0,2.0,621.0,6.0,1.0,2022.0,21.038246,105.8059943,11150.0,0.0400728305485618,27.0,1.0,7.1
33548,100.0,4.0,4.0,2.0,2613.0,4.0,3.0,2020.0,20.9386292,105.787502,10170.0,0.0534061638818951,26.0,1.0,0.2
27653,50.0,2.0,6.0,5.0,3562.0,6.0,2.0,2022.0,21.0217916,105.8350013,11018.0,0.0534061638818951,26.0,1.0,10.5
14845,106.0,0.0,3.0,2.0,6173.0,6.0,4.0,2019.0,20.9959104,105.85765330000004,11617.0,0.0534061638818951,26.0,1.0,0.64
5645,42.9,2.0,2.0,1.0,3222.0,6.0,4.0,2022.0,10.783627935671705,106.65438308705764,72117.0,0.0534003669794765,26.0,0.0,2.49
32754,75.0,4.0,1.0,1.0,2908.0,3.0,1.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,10.5
21263,55.0,3.0,3.0,2.0,1614.0,6.0,2.0,2019.0,21.02896,105.83046,10081.0,7.283054856179167e-05,30.0,1.0,4.9
15617,24.0,3.0,4.0,2.0,3058.0,5.0,3.0,2024.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.7
13219,53.0,0.0,2.0,2.0,1561.0,3.0,4.0,2020.0,21.0745984,105.8100956,10206.0,0.0534061638818951,26.0,1.0,1.7
4823,29.9,2.0,2.0,1.0,4151.0,6.0,1.0,2023.0,10.818020915229452,106.6983705050032,72317.0,0.0534003669794765,26.0,0.0,3.1
16313,55.0,3.0,4.0,2.0,6258.0,3.0,1.0,2023.0,20.9989242,105.8218287,10165.0,0.0400728305485618,27.0,1.0,12.0
27340,70.0,2.0,4.0,10.0,6431.0,6.0,3.0,2022.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,37.0
12571,143.0,0.0,3.0,2.0,284.0,6.0,2.0,2021.0,21.040173354137465,105.76571082380372,10085.0,9.99999999995449e-06,30.0,1.0,3.54
28255,32.0,2.0,4.0,2.0,2814.0,6.0,4.0,2021.0,21.0405472,105.8410016,10075.0,7.283054856179167e-05,30.0,1.0,6.0
27043,50.0,2.0,4.0,4.0,6128.0,3.0,4.0,2022.0,20.9786876,105.771796,10170.0,0.0534061638818951,26.0,1.0,9.8
3535,83.0,0.0,2.0,2.0,2520.0,6.0,3.0,2022.0,10.74690455,106.6303916,73118.0,0.0534003669794765,26.0,0.0,3.0
33127,70.0,4.0,4.0,2.0,1602.0,6.0,2.0,2021.0,21.1355077007047,105.86205890006104,12323.0,0.0534061638818951,26.0,1.0,0.52
20902,40.0,3.0,4.0,2.0,4130.0,5.0,2.0,2019.0,21.00341,105.8091,10165.0,0.0400728305485618,27.0,1.0,4.0
7021,142.5,2.0,4.0,2.0,1439.0,6.0,3.0,2022.0,10.755919405530936,106.62495347220012,73118.0,0.0534003669794765,26.0,0.0,7.8
35178,56.0,4.0,4.0,4.0,5311.0,3.0,4.0,2020.0,20.9344418,105.8462288,12506.0,0.0534061638818951,26.0,1.0,5.2
15047,50.0,0.0,3.0,2.0,857.0,6.0,1.0,2021.0,21.0782925,105.7876639,12500.0,0.0534061638818951,26.0,1.0,0.27
18401,50.0,3.0,5.0,4.0,7394.0,5.0,2.0,2020.0,21.0364144,105.7899179,10141.0,7.283054856179167e-05,30.0,1.0,6.2
30604,80.0,2.0,1.0,1.0,6668.0,6.0,2.0,2019.0,20.96156,105.79953,10136.0,7.283054856179167e-05,30.0,1.0,12.3
30387,132.0,2.0,4.0,2.0,1944.0,6.0,2.0,2019.0,21.0142,105.9193,8443.0,7.283054856179167e-05,30.0,1.0,7.6
18110,200.0,3.0,4.0,4.0,2678.0,3.0,1.0,2021.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,3.25
31698,200.0,4.0,4.0,2.0,6914.0,6.0,3.0,2022.0,20.9739692,105.8216911,11718.0,7.283054856179167e-05,30.0,1.0,59.0
22780,63.0,3.0,2.0,3.0,3627.0,3.0,1.0,2022.0,21.0229461,105.8098437,10080.0,0.0534061638818951,26.0,1.0,14.5
34867,240.0,4.0,2.0,2.0,4679.0,6.0,4.0,2019.0,21.0795437,105.90741359999993,11810.0,0.0534061638818951,26.0,1.0,8.5
35869,94.6,4.0,5.0,6.0,7159.0,6.0,4.0,2020.0,21.066484816812867,105.88452132099611,11810.0,0.0534061638818951,26.0,1.0,7.2
30438,100.0,2.0,1.0,1.0,6082.0,6.0,2.0,2019.0,20.95599,105.73587,10170.0,0.0534061638818951,26.0,1.0,4.0
29739,90.0,2.0,4.0,3.0,1742.0,6.0,3.0,2022.0,21.0217518,105.9087018,8443.0,0.0534061638818951,26.0,1.0,13.0
883,79.0,0.0,2.0,2.0,6046.0,4.0,3.0,2023.0,10.7799899,106.7077014,77000.0,0.0534003669794765,26.0,0.0,12.9
5004,140.0,2.0,6.0,6.0,6405.0,6.0,1.0,2023.0,10.796968926752252,106.71054532450998,72508.0,0.0534003669794765,26.0,0.0,5.5
14645,83.0,0.0,3.0,2.0,558.0,3.0,2.0,2019.0,21.0599324,105.7833589,12500.0,0.0534061638818951,26.0,1.0,0.27
10329,59.0,0.0,4.0,2.0,6977.0,5.0,2.0,2019.0,21.01601,105.94808,8443.0,0.0534061638818951,26.0,1.0,1.2
660,93.2,0.0,2.0,2.0,3266.0,4.0,3.0,2023.0,10.7743783,106.7245043,72806.0,0.0534003669794765,26.0,0.0,14.0
12565,108.0,0.0,3.0,2.0,800.0,5.0,2.0,2021.0,21.0304395,105.8007792,10198.0,7.283054856179167e-05,30.0,1.0,3.1
34388,200.0,4.0,4.0,2.0,6958.0,3.0,3.0,2019.0,21.09362984535209,105.67842043676752,10000.0,0.0534061638818951,26.0,1.0,3.8
28637,100.0,2.0,4.0,2.0,5292.0,5.0,3.0,2021.0,21.1162257,105.495325,10000.0,0.0534061638818951,26.0,1.0,1.1
7282,218.8,2.0,4.0,4.0,5958.0,6.0,3.0,2022.0,10.755129832623547,106.63742293263336,73118.0,0.0534003669794765,26.0,0.0,8.5
7182,129.6,2.0,7.0,3.0,1780.0,6.0,3.0,2022.0,10.780543510274594,106.67154125328328,70150.0,0.0534003669794765,26.0,0.0,10.5
27867,128.0,2.0,4.0,2.0,2102.0,5.0,1.0,2022.0,20.98709,105.80594,10135.0,9.99999999995449e-06,30.0,1.0,22.0
15513,70.0,3.0,5.0,5.0,2919.0,3.0,3.0,2024.0,21.0017915,105.8437857,10999.0,7.283054856179167e-05,30.0,1.0,27.5
17760,64.0,3.0,5.0,5.0,7130.0,3.0,3.0,2021.0,21.0164891,105.8227091,10265.0,0.0534061638818951,26.0,1.0,14.5
26434,75.0,2.0,4.0,2.0,5247.0,5.0,2.0,2024.0,21.0156314,105.9169671,8443.0,0.0534061638818951,26.0,1.0,10.125
26778,43.0,2.0,4.0,2.0,1944.0,6.0,2.0,2023.0,21.008439541103943,105.93956387514652,8443.0,0.0534061638818951,26.0,1.0,2.99
3669,71.0,0.0,2.0,2.0,4048.0,5.0,3.0,2022.0,10.7284246,106.6803091,72400.0,0.0534003669794765,26.0,0.0,3.61
31654,162.0,4.0,4.0,2.0,5749.0,5.0,4.0,2022.0,21.046723,105.7484312,34000.0,0.0534061638818951,26.0,1.0,29.5
25789,54.0,2.0,4.0,2.0,1953.0,3.0,2.0,2019.0,20.98421,105.84112,11617.0,0.0534061638818951,26.0,1.0,8.5
33073,65.0,4.0,1.0,2.0,5649.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,7.48
23360,50.0,3.0,3.0,3.0,3585.0,3.0,3.0,2023.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.4
15211,123.0,0.0,3.0,2.0,4128.0,2.0,1.0,2022.0,21.0046148,105.8040796,10055.0,0.0534061638818951,26.0,1.0,4.0
32971,123.0,4.0,4.0,2.0,7228.0,5.0,3.0,2021.0,21.0278022,105.9406761,8443.0,7.283054856179167e-05,30.0,1.0,7.0
29584,52.0,2.0,4.0,2.0,6974.0,5.0,2.0,2022.0,21.0099705,105.8311716,10306.0,7.283054856179167e-05,30.0,1.0,5.0
20548,20.0,3.0,4.0,2.0,5595.0,3.0,2.0,2019.0,21.02245,105.83261,10081.0,0.0400728305485618,27.0,1.0,1.75
34201,200.0,4.0,4.0,4.0,5164.0,3.0,3.0,2019.0,10.77155483748664,106.69741309919732,71009.0,6.703364614323671e-05,30.0,1.0,0.19
34988,142.0,4.0,4.0,5.0,6447.0,3.0,2.0,2020.0,20.974602392147148,105.87143629265134,11622.0,0.0534061638818951,26.0,1.0,12.7
26044,50.0,2.0,6.0,2.0,5737.0,5.0,2.0,2019.0,21.0117,105.8208,10165.0,0.0534061638818951,26.0,1.0,4.7
25943,60.0,2.0,4.0,3.0,2678.0,3.0,2.0,2019.0,20.99094,105.81327,11718.0,7.283054856179167e-05,30.0,1.0,0.146
28316,130.0,2.0,4.0,2.0,3812.0,5.0,3.0,2021.0,21.0465833,105.8775243,10207.0,7.283054856179167e-05,30.0,1.0,35.0
30981,64.0,2.0,4.0,2.0,2947.0,2.0,4.0,2021.0,20.977862,105.7465724,10170.0,0.0534061638818951,26.0,1.0,11.5
15961,99.0,3.0,7.0,7.0,826.0,6.0,3.0,2023.0,21.0596756,105.8040796,10264.0,0.0534061638818951,26.0,1.0,32.0
22065,45.0,3.0,4.0,3.0,1431.0,3.0,1.0,2020.0,20.9887717,105.8180319,11718.0,7.283054856179167e-05,30.0,1.0,3.1
24742,50.0,2.0,4.0,2.0,1412.0,5.0,4.0,2021.0,21.0186765,105.884813,11622.0,0.0534061638818951,26.0,1.0,30.5
21414,50.0,3.0,4.0,2.0,2380.0,5.0,2.0,2019.0,20.98642,105.86073,11617.0,0.0534061638818951,26.0,1.0,3.9
22579,59.0,3.0,4.0,2.0,6203.0,6.0,4.0,2021.0,21.0158112,105.8240289,10265.0,7.283054856179167e-05,30.0,1.0,10.15
9847,28.0,0.0,1.0,1.0,6907.0,6.0,1.0,2020.0,20.9852277,105.9318012,10000.0,0.0534061638818951,26.0,1.0,0.85
16784,110.0,3.0,27.0,2.0,4620.0,6.0,3.0,2022.0,21.0367702,105.8011445,10198.0,7.283054856179167e-05,30.0,1.0,17.6
13809,608.0,0.0,16.0,2.0,3557.0,6.0,4.0,2021.0,21.0157886,105.9365092,8443.0,0.0400728305485618,27.0,1.0,16.5
35159,42.0,4.0,4.0,4.0,2116.0,3.0,4.0,2020.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,6.15
21071,50.0,3.0,4.0,2.0,7089.0,5.0,2.0,2019.0,21.03433,105.83088,11112.0,0.0400728305485618,27.0,1.0,2.4
5627,30.0,2.0,1.0,1.0,5831.0,6.0,4.0,2022.0,10.75639435,106.68523305,70200.0,0.0534003669794765,26.0,0.0,3.15
3935,89.0,0.0,2.0,2.0,2429.0,4.0,1.0,2022.0,10.7146752,106.7370406,71800.0,6.703364614323671e-05,30.0,0.0,4.03
871,98.33,0.0,2.0,2.0,3266.0,4.0,3.0,2023.0,10.7745728,106.7248933,77000.0,0.0534003669794765,26.0,0.0,14.0
13401,75.0,0.0,4.0,2.0,4128.0,5.0,4.0,2020.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,0.39
29167,35.0,2.0,3.0,3.0,1626.0,3.0,3.0,2021.0,21.03941173503985,105.78609579999998,10179.0,7.283054856179167e-05,30.0,1.0,11.0
31338,50.0,2.0,6.0,6.0,5417.0,3.0,3.0,2023.0,21.046133,105.8246266,10287.0,0.0534061638818951,26.0,1.0,17.5
1608,67.0,0.0,2.0,2.0,6265.0,6.0,4.0,2022.0,10.81037675,106.79237515,71350.0,0.0534003669794765,26.0,0.0,3.0
25432,40.0,2.0,6.0,4.0,5618.0,3.0,2.0,2019.0,21.02257,105.84695,11019.0,7.283054856179167e-05,30.0,1.0,8.1
1378,68.0,0.0,2.0,2.0,6322.0,4.0,1.0,2023.0,10.8493385,106.7751594,848.0,6.703364614323671e-05,30.0,0.0,3.0
23475,69.0,3.0,4.0,2.0,3432.0,5.0,2.0,2024.0,21.0434546,105.7907354,10179.0,0.0534061638818951,26.0,1.0,0.13
32574,124.0,4.0,4.0,2.0,6153.0,6.0,3.0,2022.0,21.19136249771996,105.7241248508247,12910.0,0.0534061638818951,26.0,1.0,6.5
1873,89.4,0.0,2.0,2.0,4240.0,6.0,4.0,2022.0,10.823536666929058,106.62987969073323,71509.0,0.0534003669794765,26.0,0.0,2.8
2424,79.17,0.0,2.0,2.0,6277.0,4.0,4.0,2022.0,10.717723683368208,106.60213237132751,73118.0,0.0534003669794765,26.0,0.0,3.6
17055,46.0,3.0,4.0,4.0,6109.0,3.0,2.0,2022.0,21.0094805,105.8462294,10053.0,7.283054856179167e-05,30.0,1.0,6.9
31742,130.0,4.0,5.0,4.0,2339.0,3.0,2.0,2022.0,21.0081496,105.8011438,10055.0,0.0534061638818951,26.0,1.0,42.5
32818,140.0,4.0,4.0,2.0,3074.0,5.0,4.0,2021.0,21.0322646,105.7652784,10085.0,7.283054856179167e-05,30.0,1.0,28.0
3342,57.0,0.0,2.0,1.0,3196.0,4.0,3.0,2022.0,10.8443683,106.6733349,70048.0,0.0534003669794765,26.0,0.0,3.15
32377,90.0,4.0,4.0,2.0,2803.0,6.0,2.0,2023.0,20.9724114,105.7615252,10170.0,0.0534061638818951,26.0,1.0,12.42
20792,44.0,3.0,6.0,3.0,1761.0,3.0,2.0,2019.0,21.0012554,105.8137407,10165.0,0.0400728305485618,27.0,1.0,3.25
32651,200.0,4.0,4.0,2.0,1236.0,5.0,2.0,2022.0,20.9994708,105.7204476,34000.0,0.0534061638818951,26.0,1.0,30.0
22775,80.0,3.0,13.0,2.0,7218.0,6.0,1.0,2022.0,21.0333915,105.7977736,10141.0,0.0400728305485618,27.0,1.0,7.3
7060,157.5,2.0,1.0,1.0,3231.0,6.0,3.0,2022.0,10.767989956082738,106.63172690934074,72031.0,0.0534003669794765,26.0,0.0,7.5
4789,174.7,2.0,5.0,4.0,6017.0,6.0,1.0,2023.0,10.77201585419358,106.66000030351088,72000.0,0.0534003669794765,26.0,0.0,16.16
25309,40.0,2.0,4.0,2.0,3665.0,6.0,1.0,2020.0,21.0165389,105.8107787,10157.0,7.283054856179167e-05,30.0,1.0,6.9
22945,51.0,3.0,3.0,3.0,2734.0,6.0,3.0,2022.0,21.0043966,105.8611706,10078.0,7.283054856179167e-05,30.0,1.0,6.7
23424,55.0,3.0,3.0,2.0,2317.0,6.0,1.0,2024.0,20.9836984,105.8636257,11617.0,0.0534061638818951,26.0,1.0,6.89
8307,95.2,2.0,2.0,2.0,4582.0,6.0,2.0,2022.0,10.84816049872415,106.64798930931678,71500.0,0.0534003669794765,26.0,0.0,4.5
25552,46.0,2.0,4.0,2.0,2673.0,6.0,2.0,2019.0,20.99074,105.81568,11718.0,0.0534061638818951,26.0,1.0,3.7
36068,92.0,4.0,4.0,4.0,2939.0,3.0,2.0,2023.0,21.0277644,105.8341598,10081.0,0.0534061638818951,26.0,1.0,9.68
15758,40.0,3.0,4.0,4.0,6914.0,6.0,2.0,2024.0,20.9739692,105.8216911,11718.0,7.283054856179167e-05,30.0,1.0,9.0
12548,65.0,0.0,2.0,2.0,1073.0,6.0,2.0,2021.0,20.9515106,105.8439702,12506.0,0.0534061638818951,26.0,1.0,1.72
20968,30.0,3.0,4.0,2.0,1367.0,5.0,2.0,2019.0,21.00194,105.85224,10053.0,0.0534061638818951,26.0,1.0,3.5
34325,50.0,4.0,4.0,4.0,2348.0,3.0,3.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,0.19
32166,100.0,4.0,4.0,4.0,7240.0,3.0,2.0,2019.0,20.94207,105.55609,10000.0,0.0534061638818951,26.0,1.0,3.0
21337,40.0,3.0,4.0,4.0,2667.0,3.0,2.0,2019.0,20.99074,105.81568,11718.0,0.0534061638818951,26.0,1.0,2.95
23293,31.0,3.0,3.0,4.0,4619.0,3.0,2.0,2023.0,21.0367702,105.8011445,10198.0,7.283054856179167e-05,30.0,1.0,4.95
18788,68.0,3.0,5.0,4.0,340.0,6.0,2.0,2019.0,21.00974,105.81295,10165.0,7.283054856179167e-05,30.0,1.0,4.95
34407,150.3,4.0,4.0,2.0,1944.0,5.0,3.0,2019.0,21.0078386,105.93767560000003,8443.0,0.0400728305485618,27.0,1.0,11.3
15879,100.0,3.0,3.0,1.0,1363.0,6.0,4.0,2023.0,21.0042694,105.8459098,10999.0,0.0534061638818951,26.0,1.0,4.75
6404,219.0,2.0,1.0,1.0,5048.0,6.0,4.0,2022.0,10.6956953,106.7395591,10000.0,0.2101211695597586,16.0,0.0,13.5
3603,79.0,0.0,2.0,1.0,6060.0,6.0,3.0,2022.0,10.7510333,106.6646409,73000.0,0.0534003669794765,26.0,0.0,2.4
17650,34.0,3.0,4.0,4.0,4649.0,3.0,4.0,2021.0,21.000964,105.7579511,10074.0,7.283054856179167e-05,30.0,1.0,3.3
3247,100.11,0.0,3.0,2.0,6277.0,4.0,3.0,2022.0,10.717723683368208,106.60213237132751,73118.0,0.0534003669794765,26.0,0.0,4.25
21293,42.0,3.0,4.0,2.0,6914.0,5.0,2.0,2019.0,20.9736,105.83521,11718.0,0.0534061638818951,26.0,1.0,2.8
33271,42.0,4.0,4.0,3.0,2104.0,3.0,4.0,2020.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,4.3
8580,200.0,0.0,4.0,2.0,6497.0,5.0,3.0,2024.0,21.08615089912593,105.7907313984558,11909.0,0.0534061638818951,26.0,1.0,16.45
24355,120.0,2.0,4.0,2.0,5226.0,3.0,3.0,2022.0,21.0082189,105.8237484,10165.0,0.0534061638818951,26.0,1.0,45.0
1198,95.0,0.0,2.0,2.0,4010.0,6.0,3.0,2023.0,10.737691376298365,106.7268890086342,71800.0,0.0534003669794765,26.0,0.0,4.5
20313,50.0,3.0,4.0,2.0,1979.0,5.0,2.0,2019.0,20.98507,105.84299,11617.0,0.0534061638818951,26.0,1.0,3.45
21180,36.0,3.0,4.0,2.0,2316.0,4.0,2.0,2019.0,20.98835,105.85697,11617.0,0.0534061638818951,26.0,1.0,1.52
12935,89.0,0.0,4.0,2.0,4369.0,5.0,4.0,2020.0,21.0427762,105.8030038,10072.0,0.0400728305485618,27.0,1.0,3.45
11623,101.0,0.0,2.0,3.0,3434.0,3.0,2.0,2022.0,21.0438759,105.802612,10072.0,7.283054856179167e-05,30.0,1.0,4.1
13276,64.0,0.0,4.0,2.0,6761.0,5.0,4.0,2020.0,21.0288527,105.8045579,10298.0,0.0534061638818951,26.0,1.0,1.8
595,81.0,0.0,2.0,2.0,6046.0,4.0,3.0,2023.0,10.784882142059278,106.70333130601117,71006.0,0.0534003669794765,26.0,0.0,13.0
34713,135.0,4.0,5.0,5.0,7407.0,4.0,3.0,2019.0,21.081410214149205,105.8761920384643,11810.0,0.0534061638818951,26.0,1.0,0.55
585,90.0,0.0,2.0,2.0,3923.0,6.0,3.0,2023.0,10.793902081990852,106.71816003879228,72508.0,0.0534003669794765,26.0,0.0,6.8
4559,125.3,2.0,2.0,2.0,4046.0,6.0,1.0,2023.0,10.84264321342402,106.65587754726188,71500.0,0.0534003669794765,26.0,0.0,11.9
26695,145.0,2.0,4.0,2.0,4329.0,5.0,2.0,2023.0,21.0133764,105.8517322,10058.0,7.283054856179167e-05,30.0,1.0,115.0
3289,86.0,0.0,2.0,2.0,4913.0,4.0,3.0,2022.0,10.8040522,106.6206836,10000.0,0.1993475171404612,16.0,0.0,5.25
25841,33.0,2.0,3.0,2.0,2673.0,6.0,2.0,2019.0,20.99074,105.81568,11718.0,0.0534061638818951,26.0,1.0,3.35
3142,98.3,0.0,2.0,2.0,3266.0,4.0,3.0,2022.0,10.7743783,106.7245043,72806.0,0.0534003669794765,26.0,0.0,18.65
27740,32.0,2.0,3.0,4.0,1000.0,3.0,2.0,2022.0,20.9968293,105.8136019,10165.0,7.283054856179167e-05,30.0,1.0,4.5
5499,158.0,2.0,4.0,3.0,4536.0,6.0,4.0,2022.0,10.751380276137551,106.65746210471444,73000.0,0.0534003669794765,26.0,0.0,7.0
20386,47.0,3.0,4.0,2.0,2306.0,3.0,2.0,2019.0,21.0374,105.8216,10229.0,7.283054856179167e-05,30.0,1.0,5.1
6363,49.9,2.0,2.0,2.0,1673.0,6.0,4.0,2022.0,10.7997991,106.6761888,72215.0,0.0534003669794765,26.0,0.0,3.28
1308,85.0,0.0,3.0,2.0,1603.0,4.0,1.0,2023.0,10.7440413,106.6729433,73009.0,6.703364614323671e-05,30.0,0.0,3.6
20180,35.0,3.0,4.0,2.0,4714.0,5.0,2.0,2019.0,21.00054,105.8601,11617.0,0.0400728305485618,27.0,1.0,3.5
23070,40.0,3.0,3.0,4.0,6173.0,3.0,4.0,2022.0,20.9984853,105.8686635,11622.0,0.0534061638818951,26.0,1.0,5.2
10509,85.0,0.0,2.0,2.0,379.0,2.0,2.0,2019.0,38.89037,-77.03196,20423.0,0.053418262760357,26.0,1.0,1.45
905,117.7,0.0,3.0,2.0,3923.0,6.0,3.0,2023.0,10.7912672,106.7183182,71108.0,0.0534003669794765,26.0,0.0,8.5
29607,100.0,2.0,4.0,2.0,4135.0,3.0,2.0,2022.0,21.0764202,105.8260943,10219.0,7.283054856179167e-05,30.0,1.0,52.0
9175,86.2,0.0,3.0,2.0,5197.0,5.0,4.0,2021.0,21.0737419,105.8105351,10206.0,0.0534061638818951,26.0,1.0,4.6
16927,20.0,3.0,3.0,4.0,7089.0,3.0,3.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,2.45
35074,234.0,4.0,6.0,4.0,2939.0,3.0,3.0,2020.0,20.95471966190013,105.76553966779784,10170.0,0.0534061638818951,26.0,1.0,14.89
10647,75.0,0.0,4.0,2.0,5214.0,5.0,3.0,2024.0,21.0088528,105.7439194,34000.0,0.0534061638818951,26.0,1.0,4.485
16557,61.0,3.0,13.0,2.0,2670.0,6.0,4.0,2022.0,20.9923852,105.8136426,11718.0,7.283054856179167e-05,30.0,1.0,9.5
29949,46.0,2.0,4.0,5.0,1833.0,3.0,2.0,2023.0,21.0339527,105.7850022,10085.0,0.0400728305485618,27.0,1.0,0.23
2051,86.7,0.0,2.0,2.0,7484.0,4.0,4.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,4.4
6143,72.0,2.0,3.0,4.0,7555.0,6.0,4.0,2022.0,10.76716955499778,106.6941341091931,71010.0,0.0534003669794765,26.0,0.0,5.9
3703,49.0,0.0,2.0,1.0,3147.0,4.0,3.0,2022.0,10.8665744,106.6544599,71500.0,0.0534003669794765,26.0,0.0,1.66
7649,44.8,2.0,1.0,1.0,1504.0,6.0,3.0,2022.0,10.785768100961636,106.66355318940886,72117.0,0.0534003669794765,26.0,0.0,4.5
